,ticker,dividend,close_price,dividend_yield
2017-04-10 00:00:00,BANPU,0.25,20.6,1.21
2001-04-03 00:00:00,BAT-3K,1.5,18.25,8.22
2002-04-03 00:00:00,BAT-3K,1.5,30.25,4.96
2003-03-31 00:00:00,BAT-3K,2.25,41.75,5.39
2004-04-01 00:00:00,BAT-3K,2.25,56.5,3.98
2005-04-01 00:00:00,BAT-3K,3.0,61.5,4.88
2006-04-03 00:00:00,BAT-3K,3.25,60.5,5.37
2007-04-03 00:00:00,BAT-3K,2.5,49.0,5.1
2008-04-03 00:00:00,BAT-3K,4.0,72.5,5.52
2009-03-24 00:00:00,BAT-3K,2.0,30.25,6.61
2010-03-23 00:00:00,BAT-3K,4.5,70.75,6.36
2011-03-22 00:00:00,BAT-3K,4.0,66.5,6.02
2012-03-20 00:00:00,BAT-3K,4.0,84.75,4.72
2013-03-19 00:00:00,BAT-3K,2.0,71.0,2.82
2014-03-18 00:00:00,BAT-3K,3.0,73.75,4.07
2015-03-17 00:00:00,BAT-3K,3.0,72.75,4.12
2016-03-15 00:00:00,BAT-3K,3.0,84.25,3.56
2017-03-14 00:00:00,BAT-3K,3.0,165.0,1.82
2005-08-22 00:00:00,BCH,0.1,1.4629,6.84
2006-04-04 00:00:00,BCH,0.1,2.3314,4.29
2006-08-21 00:00:00,BCH,0.1,3.5143,2.85
2007-04-03 00:00:00,BCH,0.15,5.0,3.0
2007-08-23 00:00:00,BCH,0.1,5.1714,1.93
2008-04-29 00:00:00,BCH,0.2,4.2,4.76
2008-08-19 00:00:00,BCH,0.15,4.3429,3.45
2009-04-27 00:00:00,BCH,0.25,4.3143,5.79
2009-10-12 00:00:00,BCH,0.1,5.0286,1.99
2010-05-10 00:00:00,BCH,0.15,5.05,2.97
2010-08-31 00:00:00,BCH,0.1,5.0,2.0
2011-05-06 00:00:00,BCH,0.025,7.35,0.34
2011-08-23 00:00:00,BCH,0.1,6.45,1.55
2012-05-08 00:00:00,BCH,0.1,8.45,1.18
2012-08-24 00:00:00,BCH,0.15,9.1,1.65
2013-05-07 00:00:00,BCH,0.03,12.1,0.25
2013-08-26 00:00:00,BCH,0.08,6.65,1.2
2014-05-06 00:00:00,BCH,0.08,7.3,1.1
2014-08-26 00:00:00,BCH,0.05,9.4,0.53
2015-05-07 00:00:00,BCH,0.07,8.2,0.85
2015-08-25 00:00:00,BCH,0.05,6.6,0.76
2016-05-04 00:00:00,BCH,0.07,10.2,0.69
2016-08-26 00:00:00,BCH,0.07,11.5,0.61
2017-05-08 00:00:00,BCH,0.1,13.2,0.76
2006-03-24 00:00:00,BCP,0.3,13.9,2.16
2007-04-03 00:00:00,BCP,0.17,8.5,2.0
2008-04-01 00:00:00,BCP,0.3,13.4,2.24
2009-04-20 00:00:00,BCP,0.5,10.4,4.81
2009-08-26 00:00:00,BCP,1.0,15.9,6.29
2010-03-04 00:00:00,BCP,0.8,14.8,5.41
2010-09-07 00:00:00,BCP,0.5,15.3,3.27
2011-02-28 00:00:00,BCP,0.55,18.6,2.96
2011-09-09 00:00:00,BCP,0.65,22.5,2.89
2012-02-27 00:00:00,BCP,1.0,24.2,4.13
2012-09-07 00:00:00,BCP,0.35,23.2,1.51
2013-03-04 00:00:00,BCP,0.9,39.5,2.28
2013-09-09 00:00:00,BCP,0.6,34.0,1.76
2014-03-03 00:00:00,BCP,0.75,28.75,2.61
2014-09-04 00:00:00,BCP,0.6,35.0,1.71
2015-03-03 00:00:00,BCP,0.4,34.25,1.17
2015-08-26 00:00:00,BCP,1.0,32.75,3.05
2016-03-02 00:00:00,BCP,1.0,31.0,3.23
2016-09-06 00:00:00,BCP,0.8,32.75,2.44
2017-03-01 00:00:00,BCP,1.0,34.5,2.9
2001-08-30 00:00:00,BDMS,1.0,1.9842,50.4
2002-04-03 00:00:00,BDMS,2.0,2.0605,97.06
2003-04-01 00:00:00,BDMS,3.0,3.7776,79.42
2004-04-01 00:00:00,BDMS,4.0,7.25,55.17
2005-03-16 00:00:00,BDMS,0.5,16.9,2.96
2006-03-10 00:00:00,BDMS,0.5,24.7,2.02
2007-03-13 00:00:00,BDMS,0.5,35.75,1.4
2008-03-06 00:00:00,BDMS,0.5,33.0,1.52
2009-03-11 00:00:00,BDMS,0.6,17.1,3.51
2010-03-10 00:00:00,BDMS,0.7,25.0,2.8
2010-12-24 00:00:00,BDMS,0.8,46.5,1.72
2012-03-26 00:00:00,BDMS,1.1,91.75,1.2
2013-03-22 00:00:00,BDMS,1.8,162.5,1.11
2014-03-25 00:00:00,BDMS,2.0,135.0,1.48
2015-03-24 00:00:00,BDMS,0.23,20.3,1.13
2016-03-29 00:00:00,BDMS,0.26,22.8,1.14
2016-09-13 00:00:00,BDMS,0.1,21.8,0.46
2017-03-13 00:00:00,BDMS,0.19,20.4,0.93
2013-05-03 00:00:00,BEAUTY,0.35,24.1,1.45
2013-08-26 00:00:00,BEAUTY,0.3,20.1,1.49
2014-05-02 00:00:00,BEAUTY,0.35,20.0,1.75
2014-08-26 00:00:00,BEAUTY,0.35,25.75,1.36
2015-04-30 00:00:00,BEAUTY,0.64,42.25,1.51
2015-08-26 00:00:00,BEAUTY,0.05,4.2,1.19
2016-04-28 00:00:00,BEAUTY,0.083,5.6,1.48
2016-08-23 00:00:00,BEAUTY,0.08,8.45,0.95
2017-04-28 00:00:00,BEAUTY,0.138,10.1,1.37
2001-04-04 00:00:00,BEC,7.5,22.8,32.89
2002-04-03 00:00:00,BEC,8.0,24.8,32.26
2003-04-02 00:00:00,BEC,8.5,20.4,41.67
2003-11-21 00:00:00,BEC,10.0,24.0,41.67
2004-04-02 00:00:00,BEC,0.2,19.0,1.05
2004-08-20 00:00:00,BEC,0.4,17.6,2.27
2005-04-01 00:00:00,BEC,0.5,14.7,3.4
2005-08-19 00:00:00,BEC,0.15,12.7,1.18
2006-04-03 00:00:00,BEC,0.3,12.6,2.38
2006-08-21 00:00:00,BEC,0.35,17.6,1.99
2007-05-18 00:00:00,BEC,0.4,24.2,1.65
2007-08-16 00:00:00,BEC,0.5,23.5,2.13
2008-04-02 00:00:00,BEC,0.55,29.5,1.86
2008-09-01 00:00:00,BEC,0.6,22.4,2.68
2009-03-27 00:00:00,BEC,0.75,19.0,3.95
2009-08-25 00:00:00,BEC,0.5,19.1,2.62
2010-04-02 00:00:00,BEC,0.8,25.0,3.2
2010-08-24 00:00:00,BEC,0.65,30.5,2.13
2011-03-22 00:00:00,BEC,1.0,33.75,2.96
2011-08-23 00:00:00,BEC,0.8,42.0,1.9
2012-04-02 00:00:00,BEC,1.0,51.0,1.96
2012-08-20 00:00:00,BEC,1.0,54.75,1.83
2013-03-26 00:00:00,BEC,1.25,64.0,1.95
2013-08-20 00:00:00,BEC,1.2,59.0,2.03
2014-05-06 00:00:00,BEC,1.4,54.25,2.58
2014-08-19 00:00:00,BEC,1.0,47.25,2.12
2015-05-07 00:00:00,BEC,1.0,40.75,2.45
2015-08-18 00:00:00,BEC,0.7,34.25,2.04
2016-05-04 00:00:00,BEC,0.7,25.75,2.72
2016-08-25 00:00:00,BEC,0.45,22.9,1.97
2017-05-05 00:00:00,BEC,0.15,19.0,0.79
2008-05-02 00:00:00,BGT,0.25,2.6,9.62
2009-04-30 00:00:00,BGT,0.1,2.0,5.0
2010-04-30 00:00:00,BGT,0.1,2.76,3.62
2011-05-04 00:00:00,BGT,0.03,1.73,1.73
2011-08-23 00:00:00,BGT,0.015,1.83,0.82
2012-04-30 00:00:00,BGT,0.012,1.98,0.61
2013-05-02 00:00:00,BGT,0.022,1.59,1.38
2014-05-06 00:00:00,BGT,0.012,0.99,1.21
2017-05-05 00:00:00,BGT,0.012,2.24,0.54
2004-08-31 00:00:00,BH,0.3,13.3,2.26
2005-03-31 00:00:00,BH,0.4,17.1,2.34
2005-08-30 00:00:00,BH,0.3,20.9,1.44
2006-03-31 00:00:00,BH,0.45,32.0,1.41
2006-08-29 00:00:00,BH,0.3,36.25,0.83
2007-03-30 00:00:00,BH,0.45,40.75,1.1
2007-08-17 00:00:00,BH,0.4,39.5,1.01
2008-04-29 00:00:00,BH,0.4,32.5,1.23
2008-08-19 00:00:00,BH,0.4,39.5,1.01
2009-03-12 00:00:00,BH,0.4,19.5,2.05
2009-08-18 00:00:00,BH,0.4,24.5,1.63
2010-03-11 00:00:00,BH,0.45,30.25,1.49
2010-08-26 00:00:00,BH,0.4,31.75,1.26
2011-03-10 00:00:00,BH,0.5,36.25,1.38
2011-08-23 00:00:00,BH,0.45,37.5,1.2
2012-03-12 00:00:00,BH,0.65,52.25,1.24
2012-08-24 00:00:00,BH,0.6,76.0,0.79
2013-03-05 00:00:00,BH,1.2,87.5,1.37
2013-08-26 00:00:00,BH,0.7,84.25,0.83
2014-03-04 00:00:00,BH,1.2,89.5,1.34
2014-08-26 00:00:00,BH,0.7,135.0,0.52
2015-03-10 00:00:00,BH,1.25,151.0,0.83
2015-08-25 00:00:00,BH,0.9,213.0,0.42
2016-03-10 00:00:00,BH,1.45,209.0,0.69
2016-08-15 00:00:00,BH,0.95,176.0,0.54
2017-03-13 00:00:00,BH,1.55,178.0,0.87
2001-04-03 00:00:00,BIG,0.5,21.5,2.33
2001-09-18 00:00:00,BIG,2.0,31.5,6.35
2003-04-02 00:00:00,BIG,0.25,16.0,1.56
2015-03-03 00:00:00,BIG,0.25,5.0,5.0
2016-04-29 00:00:00,BIG,0.06,2.74,2.19
2016-11-16 00:00:00,BIG,0.07,4.7,1.49
2017-04-18 00:00:00,BIG,0.07,5.0,1.4
2003-04-25 00:00:00,BIGC,0.45,14.2,3.17
2004-03-31 00:00:00,BIGC,0.84,18.0,4.67
2005-04-07 00:00:00,BIGC,1.14,22.9,4.98
2006-04-03 00:00:00,BIGC,1.56,40.25,3.88
2007-04-03 00:00:00,BIGC,1.56,49.5,3.15
2008-04-02 00:00:00,BIGC,1.56,49.75,3.14
2009-03-30 00:00:00,BIGC,1.63,41.25,3.95
2010-04-02 00:00:00,BIGC,1.96,49.5,3.96
2011-04-04 00:00:00,BIGC,1.96,82.75,2.37
2012-04-10 00:00:00,BIGC,1.96,164.0,1.2
2013-04-18 00:00:00,BIGC,2.21,213.0,1.04
2014-04-17 00:00:00,BIGC,2.55,189.0,1.35
2015-04-17 00:00:00,BIGC,2.62,234.0,1.12
2016-04-04 00:00:00,BIGC,2.62,251.0,1.04
2017-04-28 00:00:00,BIGC,1.9,221.0,0.86
2001-09-04 00:00:00,BJC,0.4,2.675,14.95
2002-03-18 00:00:00,BJC,0.6,4.025,14.91
2002-09-13 00:00:00,BJC,0.7,4.5,15.56
2003-04-03 00:00:00,BJC,1.5,4.0,37.5
2003-08-22 00:00:00,BJC,1.2,6.5,18.46
2004-03-08 00:00:00,BJC,2.6,7.65,33.99
2004-08-19 00:00:00,BJC,1.5,7.1,21.13
2005-03-10 00:00:00,BJC,2.5,6.1,40.98
2005-08-19 00:00:00,BJC,1.5,4.9,30.61
2006-03-10 00:00:00,BJC,2.0,5.0,40.0
2006-08-22 00:00:00,BJC,1.5,4.5,33.33
2007-04-02 00:00:00,BJC,1.5,4.35,34.48
2007-08-20 00:00:00,BJC,1.5,5.2,28.85
2008-05-02 00:00:00,BJC,0.21,6.75,3.11
2008-08-26 00:00:00,BJC,0.15,5.4,2.78
2009-05-04 00:00:00,BJC,0.15,4.46,3.36
2009-08-25 00:00:00,BJC,0.12,4.6,2.61
2010-05-12 00:00:00,BJC,0.21,6.35,3.31
2010-08-24 00:00:00,BJC,0.25,18.1,1.38
2011-05-10 00:00:00,BJC,0.35,19.3,1.81
2011-08-25 00:00:00,BJC,0.28,24.5,1.14
2012-05-08 00:00:00,BJC,0.45,42.75,1.05
2012-08-22 00:00:00,BJC,0.32,42.25,0.76
2013-05-07 00:00:00,BJC,0.52,72.25,0.72
2013-08-27 00:00:00,BJC,0.44,40.0,1.1
2014-05-06 00:00:00,BJC,0.4,47.5,0.84
2014-08-29 00:00:00,BJC,0.35,48.0,0.73
2015-04-23 00:00:00,BJC,0.25,36.25,0.69
2015-08-27 00:00:00,BJC,0.35,29.75,1.18
2016-05-03 00:00:00,BJC,0.49,37.5,1.31
2016-08-26 00:00:00,BJC,0.12,46.25,0.26
2017-05-08 00:00:00,BJC,0.38,44.0,0.86
2014-05-06 00:00:00,BJCHI,2.4,43.5,5.52
2015-05-11 00:00:00,BJCHI,0.25,8.85,2.82
2016-04-29 00:00:00,BJCHI,0.5,7.15,6.99
2016-11-28 00:00:00,BJCHI,0.125,5.15,2.43
2017-03-13 00:00:00,BJCHI,0.125,4.8,2.6
2014-05-06 00:00:00,BKD,0.045,2.58,1.74
2015-04-08 00:00:00,BKD,0.012,4.3,0.28
2016-04-21 00:00:00,BKD,0.13,3.42,3.8
2017-03-10 00:00:00,BKD,0.07,3.24,2.16
2012-07-03 00:00:00,BLAND,0.02,0.72,2.78
2013-07-09 00:00:00,BLAND,0.03,1.42,2.11
2014-07-07 00:00:00,BLAND,0.04,1.93,2.07
2014-11-25 00:00:00,BLAND,0.04,1.98,2.02
2015-07-06 00:00:00,BLAND,0.05,1.58,3.16
2016-07-05 00:00:00,BLAND,0.07,1.62,4.32
2017-06-29 00:00:00,BLAND,0.08,1.91,4.19
2004-12-16 00:00:00,BLISS,0.25,1.5973,15.65
2005-04-18 00:00:00,BLISS,0.15,2.2248,6.74
2005-08-23 00:00:00,BLISS,0.15,2.6242,5.72
2006-04-18 00:00:00,BLISS,0.25,2.2676,11.02
2005-12-13 00:00:00,BOL,0.1,2.18,4.59
2006-02-28 00:00:00,BOL,0.15,0.2,75.0
2007-03-06 00:00:00,BOL,0.35,0.625,56.0
2008-03-07 00:00:00,BOL,0.6,1.24,48.39
2008-08-19 00:00:00,BOL,0.45,2.05,21.95
2009-03-30 00:00:00,BOL,0.055,1.42,3.87
2009-08-25 00:00:00,BOL,0.045,1.49,3.02
2010-04-07 00:00:00,BOL,0.045,1.5,3.0
2010-08-19 00:00:00,BOL,0.04,1.36,2.94
2011-04-12 00:00:00,BOL,0.05,1.35,3.7
2011-08-19 00:00:00,BOL,0.04,1.36,2.94
2012-03-01 00:00:00,BOL,0.05,1.38,3.62
2012-08-21 00:00:00,BOL,0.04,1.61,2.48
2013-03-04 00:00:00,BOL,0.05,2.24,2.23
2013-08-26 00:00:00,BOL,0.04,1.69,2.37
2014-03-03 00:00:00,BOL,0.05,1.6,3.13
2015-03-06 00:00:00,BOL,0.05,2.2,2.27
2016-02-29 00:00:00,BOL,0.06,1.79,3.35
2017-02-27 00:00:00,BOL,0.07,1.92,3.65
2016-03-10 00:00:00,BR,0.5,7.6,6.58
2017-03-13 00:00:00,BR,0.2,6.7,2.99
2007-03-14 00:00:00,BROCK,0.15,0.992,15.12
2008-03-18 00:00:00,BROCK,0.04,1.03,3.88
2009-03-06 00:00:00,BROCK,0.045,0.47,9.57
2010-03-02 00:00:00,BROCK,0.015,0.65,2.31
2011-03-08 00:00:00,BROCK,0.01,0.73,1.37
2012-02-28 00:00:00,BROCK,0.01,0.9,1.11
2013-03-05 00:00:00,BROCK,0.003,2.02,0.15
2016-03-01 00:00:00,BROCK,0.02,2.52,0.79
2007-03-16 00:00:00,BROOK,0.02,0.96,2.08
2008-03-31 00:00:00,BROOK,0.03,0.65,4.62
2010-08-20 00:00:00,BROOK,0.02,0.7,2.86
2011-03-18 00:00:00,BROOK,0.08,1.33,6.02
2012-08-21 00:00:00,BROOK,0.06,1.92,3.13
2013-03-04 00:00:00,BROOK,0.08,3.66,2.19
2013-08-21 00:00:00,BROOK,0.025,2.86,0.87
2014-03-10 00:00:00,BROOK,0.07,2.24,3.13
2014-11-13 00:00:00,BROOK,0.05,3.5,1.43
2015-04-30 00:00:00,BROOK,0.04,4.2,0.95
2015-08-21 00:00:00,BROOK,0.03,0.95,3.16
2016-05-04 00:00:00,BROOK,0.04,0.78,5.13
2016-08-23 00:00:00,BROOK,0.02,0.69,2.9
2017-05-04 00:00:00,BROOK,0.05,0.88,5.68
2015-05-07 00:00:00,BRR,0.2,9.8,2.04
2016-04-27 00:00:00,BRR,0.22,13.2,1.67
2017-05-04 00:00:00,BRR,0.0222222,14.9,0.15
2005-12-13 00:00:00,BSBM,0.05,1.44,3.47
2006-08-18 00:00:00,BSBM,0.1,1.39,7.19
2007-03-08 00:00:00,BSBM,0.1,1.34,7.46
2007-08-17 00:00:00,BSBM,0.06,1.23,4.88
2008-03-10 00:00:00,BSBM,0.12,1.37,8.76
2008-08-15 00:00:00,BSBM,0.18,1.95,9.23
2010-03-22 00:00:00,BSBM,0.08,1.49,5.37
2010-08-19 00:00:00,BSBM,0.06,1.5,4.0
2011-03-22 00:00:00,BSBM,0.06,1.5,4.0
2011-08-22 00:00:00,BSBM,0.06,1.5,4.0
2012-03-20 00:00:00,BSBM,0.02,1.32,1.52
2013-08-21 00:00:00,BSBM,0.03,1.1,2.73
2014-03-18 00:00:00,BSBM,0.05,1.19,4.2
2014-08-20 00:00:00,BSBM,0.03,1.29,2.33
2016-08-18 00:00:00,BSBM,0.08,1.51,5.3
2017-03-14 00:00:00,BSBM,0.06,1.49,4.03
2008-05-12 00:00:00,BSM,0.016,1.19,1.34
2010-03-16 00:00:00,BSM,0.038,1.06,3.58
2014-04-30 00:00:00,BSM,0.0734192,1.97,3.73
2015-04-29 00:00:00,BSM,0.00278,1.21,0.23
2016-05-09 00:00:00,BSM,0.0033,0.55,0.6
2003-07-10 00:00:00,BTC,0.07,0.06,116.67
2001-04-26 00:00:00,BTNC,0.5,9.0,5.56
2002-04-11 00:00:00,BTNC,0.5,11.9,4.2
2004-04-12 00:00:00,BTNC,0.75,17.3,4.34
2005-05-04 00:00:00,BTNC,1.0,16.2,6.17
2006-04-03 00:00:00,BTNC,0.7,14.1,4.96
2008-04-04 00:00:00,BTNC,0.11,14.0,0.79
2009-06-02 00:00:00,BTNC,0.11,12.9,0.85
2010-05-14 00:00:00,BTNC,0.35,13.0,2.69
2011-04-28 00:00:00,BTNC,0.75,20.0,3.75
2012-04-30 00:00:00,BTNC,0.5,14.5,3.45
2013-04-29 00:00:00,BTNC,0.5,17.0,2.94
2015-05-06 00:00:00,BTNC,0.5,23.1,2.16
2017-05-04 00:00:00,BTNC,0.75,18.1,4.14
2011-03-10 00:00:00,BTS,0.0129,0.79,1.63
2011-06-29 00:00:00,BTS,0.02264,0.68,3.33
2012-01-26 00:00:00,BTS,0.02393,0.71,3.37
2012-06-26 00:00:00,BTS,0.0241,0.8,3.01
2013-01-24 00:00:00,BTS,0.163,7.5,2.17
2013-05-02 00:00:00,BTS,0.18,9.05,1.99
2013-06-14 00:00:00,BTS,0.045,7.5,0.6
2013-08-22 00:00:00,BTS,0.19,8.35,2.28
2014-01-23 00:00:00,BTS,0.2,8.45,2.37
2014-06-05 00:00:00,BTS,0.21,8.7,2.41
2015-01-22 00:00:00,BTS,0.3,10.3,2.91
2015-07-31 00:00:00,BTS,0.3,10.0,3.0
2016-01-21 00:00:00,BTS,0.34,8.7,3.91
2016-07-28 00:00:00,BTS,0.34,9.75,3.49
2017-01-19 00:00:00,BTS,0.165,8.55,1.93
2008-04-04 00:00:00,BWG,0.17,8.05,2.11
2009-04-24 00:00:00,BWG,0.11,1.6,6.88
2011-05-09 00:00:00,BWG,0.02,1.68,1.19
2012-05-08 00:00:00,BWG,0.05,1.94,2.58
2013-05-08 00:00:00,BWG,0.04,2.46,1.63
2014-05-09 00:00:00,BWG,0.11,3.82,2.88
2015-05-15 00:00:00,BWG,0.03,1.9,1.58
2016-05-12 00:00:00,BWG,0.04,1.58,2.53
2017-05-08 00:00:00,BWG,0.043,2.08,2.07
2015-05-07 00:00:00,CBG,0.6,41.0,1.46
2015-08-19 00:00:00,CBG,0.35,37.0,0.95
2016-03-08 00:00:00,CBG,0.54,37.25,1.45
2016-08-25 00:00:00,CBG,0.4,61.5,0.65
2017-03-07 00:00:00,CBG,0.6,59.0,1.02
2001-03-21 00:00:00,CCET,1.3,2.325,55.91
2002-04-01 00:00:00,CCET,3.0,4.2,71.43
2002-10-17 00:00:00,CCET,1.5,3.275,45.8
2003-03-24 00:00:00,CCET,1.5,2.9,51.72
2003-08-27 00:00:00,CCET,1.5,3.8,39.47
2004-03-10 00:00:00,CCET,1.5,3.675,40.82
2004-08-25 00:00:00,CCET,1.5,3.425,43.8
2005-02-28 00:00:00,CCET,1.5,3.525,42.55
2005-08-29 00:00:00,CCET,0.15,3.92,3.83
2006-02-27 00:00:00,CCET,0.15,3.82,3.93
2006-08-25 00:00:00,CCET,0.2,4.04,4.95
2007-03-07 00:00:00,CCET,0.2,4.64,4.31
2007-08-28 00:00:00,CCET,0.2,6.5,3.08
2008-03-04 00:00:00,CCET,0.2,6.0,3.33
2008-08-26 00:00:00,CCET,0.2,4.78,4.18
2009-08-17 00:00:00,CCET,0.05,2.98,1.68
2010-03-05 00:00:00,CCET,0.06,2.92,2.05
2010-08-25 00:00:00,CCET,0.07,3.76,1.86
2011-03-04 00:00:00,CCET,0.08,3.24,2.47
2011-08-26 00:00:00,CCET,0.08,2.94,2.72
2012-03-13 00:00:00,CCET,0.08,2.9,2.76
2012-08-27 00:00:00,CCET,0.08,2.82,2.84
2013-03-14 00:00:00,CCET,0.08,4.22,1.9
2013-08-28 00:00:00,CCET,0.08,2.64,3.03
2014-08-28 00:00:00,CCET,0.08,3.08,2.6
2015-04-08 00:00:00,CCET,0.00454545,4.04,0.11
2015-08-25 00:00:00,CCET,0.07,3.12,2.24
2016-03-17 00:00:00,CCET,0.06,3.28,1.83
2016-08-29 00:00:00,CCET,0.06,2.78,2.16
2017-03-13 00:00:00,CCET,0.04,3.0,1.33
2015-04-29 00:00:00,CCN,0.04,3.34,1.2
2016-05-09 00:00:00,CCN,0.04,2.32,1.72
2004-03-17 00:00:00,CCP,1.0,8.0,12.5
2005-03-09 00:00:00,CCP,0.1,6.5,1.54
2013-09-13 00:00:00,CCP,0.0142,6.55,0.22
2014-05-06 00:00:00,CCP,0.076619,4.76,1.61
2015-04-09 00:00:00,CCP,0.0023169,1.48,0.16
2016-05-04 00:00:00,CCP,0.023,0.82,2.8
2017-05-08 00:00:00,CCP,0.022,0.64,3.44
2010-05-10 00:00:00,CEN,0.05,2.66,1.88
2013-05-07 00:00:00,CEN,0.05,4.0,1.25
2014-05-07 00:00:00,CEN,0.05,3.04,1.64
2015-05-11 00:00:00,CEN,0.05,2.94,1.7
2001-04-02 00:00:00,CENTEL,1.0,0.7082,141.2
2002-04-02 00:00:00,CENTEL,1.5,1.8108,82.84
2003-04-01 00:00:00,CENTEL,1.5,1.7159,87.42
2004-03-30 00:00:00,CENTEL,1.5,2.154,69.64
2005-04-01 00:00:00,CENTEL,1.25,2.9936,41.76
2006-03-30 00:00:00,CENTEL,1.25,5.1476,24.28
2007-04-03 00:00:00,CENTEL,0.13,5.5,2.36
2008-04-28 00:00:00,CENTEL,0.13,5.85,2.22
2009-04-28 00:00:00,CENTEL,0.1,3.1,3.23
2010-04-30 00:00:00,CENTEL,0.05,3.82,1.31
2011-04-29 00:00:00,CENTEL,0.05,6.1,0.82
2012-04-27 00:00:00,CENTEL,0.15,12.8,1.17
2013-05-02 00:00:00,CENTEL,0.3,37.25,0.81
2014-04-30 00:00:00,CENTEL,0.4,31.0,1.29
2015-04-29 00:00:00,CENTEL,0.4,34.25,1.17
2016-05-09 00:00:00,CENTEL,0.5,39.25,1.27
2017-05-08 00:00:00,CENTEL,0.55,35.25,1.56
2001-04-04 00:00:00,CFRESH,24.0,4.967,483.19
2002-03-14 00:00:00,CFRESH,10.0,10.934,91.46
2003-04-08 00:00:00,CFRESH,0.07,4.32,1.62
2005-04-05 00:00:00,CFRESH,0.26,3.54,7.34
2006-04-04 00:00:00,CFRESH,0.27,3.22,8.39
2007-04-04 00:00:00,CFRESH,0.16,2.22,7.21
2008-04-02 00:00:00,CFRESH,0.16,1.89,8.47
2009-03-11 00:00:00,CFRESH,0.25,1.35,18.52
2010-03-09 00:00:00,CFRESH,0.41,4.28,9.58
2010-10-20 00:00:00,CFRESH,0.3,5.3,5.66
2011-03-10 00:00:00,CFRESH,0.16,4.82,3.32
2012-03-13 00:00:00,CFRESH,0.46,5.35,8.6
2013-03-12 00:00:00,CFRESH,0.7,12.0,5.83
2016-03-07 00:00:00,CFRESH,0.55,8.6,6.4
2017-03-09 00:00:00,CFRESH,0.28,7.7,3.64
2013-08-23 00:00:00,CHG,0.09,10.1,0.89
2013-11-22 00:00:00,CHG,0.09,10.1,0.89
2014-04-28 00:00:00,CHG,0.09,10.8,0.83
2014-08-25 00:00:00,CHG,0.1,15.6,0.64
2014-11-20 00:00:00,CHG,0.1,19.3,0.52
2015-04-28 00:00:00,CHG,0.1,20.2,0.5
2015-08-20 00:00:00,CHG,0.012,1.93,0.62
2015-11-23 00:00:00,CHG,0.012,2.46,0.49
2016-04-28 00:00:00,CHG,0.012,2.88,0.42
2016-08-23 00:00:00,CHG,0.012,2.54,0.47
2016-11-22 00:00:00,CHG,0.012,2.8,0.43
2017-04-26 00:00:00,CHG,0.012,2.38,0.5
2014-04-22 00:00:00,CHO,0.015,1.85,0.81
2015-05-07 00:00:00,CHO,0.0605,3.86,1.57
2016-04-27 00:00:00,CHO,0.0058,2.2,0.26
2001-05-03 00:00:00,CHOTI,31.0,188.0,16.49
2002-05-07 00:00:00,CHOTI,5.7,140.0,4.07
2005-05-03 00:00:00,CHOTI,7.8,105.0,7.43
2006-05-08 00:00:00,CHOTI,4.5,98.0,4.59
2007-05-08 00:00:00,CHOTI,3.6,80.0,4.5
2008-05-07 00:00:00,CHOTI,8.0,107.0,7.48
2009-05-06 00:00:00,CHOTI,9.4,114.0,8.25
2010-05-10 00:00:00,CHOTI,14.0,170.0,8.24
2011-05-10 00:00:00,CHOTI,23.7,255.0,9.29
2012-05-08 00:00:00,CHOTI,33.9,374.0,9.06
2013-05-07 00:00:00,CHOTI,20.0,369.0,5.42
2014-05-07 00:00:00,CHOTI,3.0,240.0,1.25
2016-05-04 00:00:00,CHOTI,4.0,157.0,2.55
2017-05-08 00:00:00,CHOTI,16.0,244.0,6.56
2012-04-12 00:00:00,CHOW,0.1,2.7,3.7
2013-11-20 00:00:00,CHOW,0.1,1.66,6.02
2002-04-02 00:00:00,CHUO,0.6,8.9,6.74
2003-04-03 00:00:00,CHUO,0.3,8.0,3.75
2004-04-01 00:00:00,CHUO,0.3,8.95,3.35
2005-04-01 00:00:00,CHUO,0.4,7.1,5.63
2006-03-31 00:00:00,CHUO,2.2,15.7,14.01
2007-04-02 00:00:00,CHUO,1.1,11.4,9.65
2008-04-02 00:00:00,CHUO,1.0,9.95,10.05
2009-04-01 00:00:00,CHUO,0.7,6.9,10.14
2010-03-09 00:00:00,CHUO,0.3,6.85,4.38
2011-04-04 00:00:00,CHUO,0.8,13.8,5.8
2012-03-01 00:00:00,CHUO,0.3,9.15,3.28
2013-03-06 00:00:00,CHUO,0.3,14.4,2.08
2014-03-07 00:00:00,CHUO,1.1,14.4,7.64
2015-03-09 00:00:00,CHUO,0.6,19.3,3.11
2003-04-29 00:00:00,CI,0.15,4.8,3.13
2004-05-06 00:00:00,CI,0.2,8.35,2.4
2006-05-04 00:00:00,CI,0.22,4.4,5.0
2007-05-04 00:00:00,CI,0.1,4.14,2.42
2008-05-02 00:00:00,CI,0.15,4.0,3.75
2009-04-30 00:00:00,CI,0.04,2.14,1.87
2010-04-23 00:00:00,CI,0.04,3.98,1.01
2011-04-29 00:00:00,CI,0.04,3.94,1.02
2012-05-03 00:00:00,CI,0.06,4.24,1.42
2013-05-02 00:00:00,CI,0.15,14.1,1.06
2013-10-03 00:00:00,CI,0.03,2.4,1.25
2014-05-06 00:00:00,CI,0.07,1.97,3.55
2015-05-07 00:00:00,CI,0.07,2.22,3.15
